state,al,af,ar,epoch
004,0.013597647910454203,2.040260207276746e-06,2.040260207276746e-06,18
014,0.009237244201663601,0.00014191454620914262,0.00015063034083817627,18
024,0.02562678942418847,0.002071953949334153,0.002672170337017648,18
034,0.004913902221078559,0.0015411537844992025,0.0023490987785276638,18
044,0.0,0.0,0.0,18
103,0.015227745881787063,3.0356252434104497e-06,0.0005172158969890762,18
113,0.27506966960091084,0.007945246190003917,0.0012502599182416948,18
123,0.03013406608029671,0.003867118835513023,0.005396142735521574,18
133,0.0817582566408465,0.04313525612842927,0.060098253109904104,18
143,0.0020970614358516867,0.004294612620212327,0.006596375424224239,18
202,0.03147069481146679,1.4090092475688398e-05,0.007188166843926239,18
212,0.07546470926189618,0.007726716444988953,0.018487482194037036,18
222,3.3729823479786603e-06,0.004849904067336915,3.854599772364373e-06,18
232,0.2267754143165207,0.15953451177736372,0.2540509778706987,18
242,0.11248019730467444,0.2300820603053356,0.38060359196335775,18
301,0.019423680370219465,5.811920621458809e-06,0.007754113350537659,18
311,0.24372511843191738,0.06628830893535609,0.10852356738302728,18
321,0.4989025869100898,0.21244945173367524,0.28801026714063743,18
331,0.10223357267457422,0.08616298175252442,0.0005040235864980377,18
341,0.017401985672687408,0.025724997714306714,0.037902617405161675,18
400,0.004366701657230694,4.3667016572306943e-07,0.002,18
410,0.05584561955902769,0.031350797758285594,0.03054908471028108,18
420,0.5718065655083455,0.4255934135967345,0.40809263545062724,18
430,0.04496608370131288,0.05179083579882881,0.04651956692954204,18
440,0.005007088244569452,0.008109116225216711,2.024645238834072e-06,18
